ID,label
37cb8cfe-ea04-4b0f-983b-41daf6851c80.jpg,chihuahua
36a5b16a-dbab-4ca7-af62-bb9b77c3873a.jpg,muffin
3f36c0d3-f62b-4001-ac18-687b53c82b50.jpg,chihuahua
3f0e0c8e-cf8b-4b8f-bae7-f5a3cdc818ce.jpg,chihuahua
36bf81c5-61a5-4e83-92ff-23ce9071035b.jpg,chihuahua
3a74e47e-1019-4ebb-9951-c283df7ee158.jpg,chihuahua
35d40713-d431-41b8-b330-4d081b0ccdf2.jpg,chihuahua
3606185e-5821-45fd-a387-95e651f6d907.jpg,chihuahua
36784b07-1c80-44c9-af04-d9e0f68a9014.jpg,chihuahua
4230387e-37a9-465c-9901-c70261b020f9.jpg,chihuahua
40ef3760-c47d-4c05-9a78-a3733ada5f2b.jpg,muffin
3f93cd71-9f7f-492a-ba44-6fe7c2a3a005.jpg,muffin
45073e8d-2e2c-40fd-a4f2-3c0b73a1f71c.jpg,muffin
4212b231-f3c3-4c99-bbc8-dd9ddec29ed9.jpg,muffin
4404707f-352d-4d18-bb04-4dbe5a9cbba4.jpg,chihuahua
4862b74f-c918-46f2-94ad-6dd767826cc8.jpg,chihuahua
485e455a-a08a-43e8-b70a-c1cf2f5311bd.jpg,chihuahua
455dc178-72b2-4e04-9297-840df30a9ab3.jpg,muffin
477e109c-04bc-4dd0-932b-937700f19a2f.jpg,chihuahua
48ce63fe-04ec-4597-92d9-2994747447e8.jpg,muffin
4441a92d-e37c-4809-b53e-c3c2e16009e9.jpg,muffin
4746d110-841b-4511-bff8-cb1731f946a0.jpg,chihuahua
489e0640-ee83-4385-b9c9-dbaf0d79ef73.jpg,chihuahua
46f96309-c7c7-49fb-b6c4-2f7f43ea521f.jpg,muffin
40535f47-88a9-4289-86d1-2b7a9df25151.jpg,chihuahua
43a8e572-ff02-421e-a3be-965e2184eaf7.jpg,chihuahua
423a8f53-1493-4edb-9dd9-8f9847149d3d.jpg,muffin
4797b0d1-f95c-4da5-896e-a185c1cfaf5c.jpg,muffin
40680798-4825-4ae5-9dab-9b573412e4f9.jpg,muffin
470586a6-b172-4bb1-b9e0-3d08f9053e7c.jpg,chihuahua
43623018-0d4e-4f32-a40c-7ec3c31951e2.jpg,chihuahua
4568e899-d3a6-4821-9052-9ce6a923c842.jpg,chihuahua
455ebb57-541f-4b6d-8ec1-6f583698c535.jpg,chihuahua
4728c233-e3c6-4934-af11-0def14b7fd8e.jpg,muffin
43f94b87-e383-4896-a36d-995df8cc556b.jpg,chihuahua
42ae3d74-e89a-4c9c-acea-14dce11fc4fe.jpg,muffin
461ed10e-5cda-4a3e-82ce-5bad9b988d69.jpg,muffin
45c768db-928d-4aca-8276-d8ff0c260b75.jpg,chihuahua
404942d7-27c0-4031-ae03-673f2bf2c1ad.jpg,muffin
43c29e2a-e87e-447d-93c0-656503080d52.jpg,chihuahua
4615d6d4-8020-47b2-b4c7-0caedea24187.jpg,muffin
41dc259d-51d5-4c68-a42f-0202bc4d4ef9.jpg,chihuahua
430bee64-42c4-4758-b826-0002c2bb8b08.jpg,chihuahua
41614e5c-8b09-416b-af62-36c30287c44b.jpg,muffin
40a1cdd4-fc7e-49f0-9d7a-db71e2177a52.jpg,chihuahua
4661d916-ca59-4e38-b910-aed1a184d698.jpg,chihuahua
444840c4-e350-496a-a0af-24d71447cff7.jpg,muffin
434f0c46-438a-4eb3-9045-be9fe46918ba.jpg,muffin
41167b24-9de7-48a7-a475-69e581a59b7b.jpg,muffin
4576385f-ce84-49cd-9d5f-223f6d9c5791.jpg,muffin
441334a0-4a0c-47f3-a974-da386ffc8947.jpg,chihuahua
4830fd6a-0e49-44b1-a6e9-1cbedec50b7e.jpg,chihuahua
3f6d08e5-59a7-4292-acaf-84aa03ef0e0f.jpg,muffin
420c13e7-41fe-408f-9a0e-f6ddd0d1f278.jpg,muffin
438832a0-5ec5-49f0-be41-9bbf4743ee72.jpg,chihuahua
3fe36e73-02c5-4fa1-a3b0-7f62debb4b88.jpg,muffin
4585092a-3edc-431d-be6d-a56cbc5bcb66.jpg,chihuahua
4356eb4a-2a8c-4d81-8746-09bb937e2351.jpg,chihuahua
42f71529-2780-460c-9f23-fa2841b8371a.jpg,chihuahua
43495e42-3932-4e9a-a831-4c9c377393df.jpg,chihuahua
4722ed38-0d20-4a7a-b67a-4a2c0acbd1f8.jpg,chihuahua
454b73a4-2dd5-4a7a-905a-3f934b42fbfa.jpg,chihuahua
3fd45c5d-1036-4114-abe4-75dec5951e00.jpg,muffin
41793d15-8063-4494-aeb5-f1422b071f98.jpg,muffin
46f72c86-6686-4a4e-8d57-189a1d1a515f.jpg,muffin
405c7fba-ed04-4bdc-b4a7-7f1f2adf84d9.jpg,chihuahua
4e0c290d-ce84-4e93-bbf1-7a09e1c4c666.jpg,chihuahua
516e4d01-9134-4183-a1a9-8d93822f8dff.jpg,chihuahua
4cf16c27-c1fa-4365-b5ef-20039745cb62.jpg,chihuahua
4b27634e-00b3-4152-901b-db9575a7fb8f.jpg,chihuahua
49534f32-87a1-4329-9efd-7b9648cee63a.jpg,chihuahua
545144d0-a22c-4599-a33e-5d5d636cfb00.jpg,muffin
497d4ea9-334e-452e-9cc0-e21f8e897701.jpg,chihuahua
5373b86e-9b96-48e2-85d3-8a2c5cfd8cb1.jpg,chihuahua
520c9de5-f5e8-44af-bc30-ad2e2dfca0cf.jpg,chihuahua
502d6edf-d2d6-40d3-860a-da0329e20665.jpg,muffin
511adf97-6de7-41b6-a8dc-576998ad2ed2.jpg,muffin
503e5aa0-52ff-4845-a35d-79d04eff32a7.jpg,muffin
495c1586-8986-4809-9d77-0a667790d098.jpg,muffin
4c0a1b7f-f261-47cd-ad3f-d673e66a65e2.jpg,chihuahua
4a3caa83-fc33-4914-9ebf-0ea48813dbcc.jpg,chihuahua
48d86a76-dbb3-4bca-afb3-b486c30979a1.jpg,muffin
50133a64-d2d4-4f34-81d8-8c71a72c53f0.jpg,muffin
49493194-0c2c-4ccd-a4a8-6b56ce2ee476.jpg,chihuahua
53e76663-bb87-430d-b565-06fee4a41d44.jpg,muffin
4f5e6787-8bf2-4edd-866f-50599702e6db.jpg,muffin
4b6a3203-2d9f-46d6-b4be-086d122b2ee2.jpg,chihuahua
4d67a94c-6ad4-4668-b187-272cc155b66e.jpg,chihuahua
490d8b62-e17d-4c4e-99dd-05050f431aba.jpg,chihuahua
4a711137-74ac-46d0-9ac8-2acd8163e973.jpg,muffin
4fc5ec0a-2d07-47d0-a7cd-53d90fed302f.jpg,chihuahua
4c61719c-d415-41fc-8e24-69dc33459cd1.jpg,muffin
535b3fa5-64c6-4cc6-b839-e6f8b3ec2083.jpg,chihuahua
512257bd-fcba-42b3-b1bb-038351faa6dd.jpg,chihuahua
4f4a1137-6537-45c2-9719-3a3230125ecf.jpg,chihuahua
53d2cd10-edf5-4a1f-978d-85fe047cdde8.jpg,chihuahua
525d5f2c-4086-4ac5-aa78-9073cd849c04.jpg,muffin
4929022a-c942-4a1b-ae3c-d61693c0b9ca.jpg,muffin
5312dcb8-a792-41e6-89b4-5a15857bba43.jpg,chihuahua
525401c4-6b6c-4f99-8cff-6e44a7c6006c.jpg,chihuahua
54a1caf8-64a8-4e89-aaf2-60473c120429.jpg,chihuahua
4fa6398f-592a-42b8-91bd-824e757504ce.jpg,muffin
49eb1a05-d5b9-48c9-8b3d-389deac3111a.jpg,chihuahua
4f4d0a70-0564-41ef-84c9-795d626397fb.jpg,chihuahua
5326685a-64df-4fa6-b1a7-7fa1d1930afe.jpg,chihuahua
4a71cb42-5b35-4495-8354-98d12a570800.jpg,muffin
4b738a80-ce05-4b2f-bd5b-18f2b69b7db0.jpg,muffin
4de40876-d54e-4d58-83b2-373558018326.jpg,muffin
51133577-4d8b-40bd-9ed0-871334c53bd4.jpg,chihuahua
4f9fb4ab-3fc0-4ffb-aa57-df1f26a8d71d.jpg,muffin
4a0cf10a-89a7-4508-8cba-208ee4b329ff.jpg,chihuahua
53603712-3965-47bb-b653-69596398e10f.jpg,muffin
48f22728-c222-4f43-88f7-4b78efacbc43.jpg,chihuahua
504212f3-bba8-41f6-9725-7a82f1011871.jpg,chihuahua
527344ee-3e5e-4908-af03-9c705a7e282a.jpg,chihuahua
4f80fab5-cf40-437c-9801-48366c286448.jpg,chihuahua
4e683ac2-7f34-47fa-9728-c643d1415821.jpg,muffin
4a18d703-b0a6-4860-88c2-e48ea4898cbf.jpg,chihuahua
4ef648cc-3d6f-47b2-8827-9e93573681bd.jpg,muffin
4ea73f44-de96-4726-bf08-1d4602ad32f1.jpg,muffin
4c64a525-f153-4ec6-b8b4-4f1a3e3e4783.jpg,muffin
4ca1b2e2-301a-4bf1-b685-f170b2688030.jpg,chihuahua
4efab566-c4c2-4059-89d8-a62b2db1f6be.jpg,muffin
54a903b5-827d-4201-a7ea-75b3a3955ff2.jpg,muffin
52144518-89b2-49f5-82f9-edc24b8b07cd.jpg,chihuahua
50bfda3d-e0d3-4e62-934d-0e7643049046.jpg,chihuahua
52cbf09c-f461-4f5a-b1c2-f9539b1e32cf.jpg,chihuahua
646af4d1-6f98-4610-868e-2ffce8f37486.jpg,chihuahua
58ef3c52-6b2d-4544-a375-24d70a823c89.jpg,chihuahua
5e2c8180-c466-460b-a4a1-a15fb68ff4e7.jpg,muffin
5551adbf-0db5-4efa-81db-40fa8550ab74.jpg,muffin
624e786f-7f31-4f7a-8e4a-b1eec4de9792.jpg,muffin
6412881a-339d-4be2-acaa-f16b5c0c81cf.jpg,chihuahua
5894f987-45fe-44e0-8d0d-49e71f60f93f.jpg,muffin
54b7dede-9037-48b7-ad6d-658cc5abc5c2.jpg,chihuahua
5890d02b-ca3b-49a1-94f9-c20da999b7c6.jpg,chihuahua
54f6304e-5bab-4ac9-a844-118200a02050.jpg,chihuahua
63280df3-d146-42e0-ad5d-e6ecc14cec83.jpg,muffin
61924347-38bf-449f-b45b-0d22ca1232bc.jpg,muffin
5e56e1ea-c602-47d5-96f5-513665e8573f.jpg,muffin
5fad3556-0de0-4d24-8335-eafcaf09430e.jpg,muffin
55cf7983-d45b-4102-b452-290204a0de40.jpg,chihuahua
5ace55ee-3a2c-4690-bd0c-42c46bc1c314.jpg,muffin
61a3a2d6-2ed0-448e-9104-91630d3e52d0.jpg,muffin
6136bb51-6eaa-4033-82af-7adf2c43acd4.jpg,muffin
55e85586-b606-4367-b0b1-bcc8ce9ff43b.jpg,muffin
5b126ec9-c0e5-4499-b5ad-68f7b7be6dad.jpg,muffin
6146cea4-72a8-45bd-ae08-27781015762b.jpg,muffin
643ecd3f-ad94-464b-b8a8-b9ccddb9970b.jpg,muffin
5e39f182-39b0-4276-877e-42030529e8c1.jpg,chihuahua
5f65b4e9-ee17-45ce-943e-26ff6bb307fb.jpg,muffin
5b8b48ee-e21f-4ad1-be4a-60c3a31ab5e7.jpg,muffin
640bdc66-e822-4761-9f21-c305768cd3e1.jpg,chihuahua
572ec5a0-901e-4197-a76d-9d1038e002b7.jpg,muffin
592afe2e-e2f3-4a0e-8589-dd43019c455f.jpg,muffin
5d6f6fa8-368e-4356-b655-de40dd83334d.jpg,muffin
5622dce2-5f9b-4280-8f49-45f931a99f71.jpg,chihuahua
612bc868-27bd-404d-b988-a134da84251a.jpg,chihuahua
596a3e95-097f-47af-9cf4-aedb19d77a16.jpg,muffin
5ec39d3a-e85c-4d42-af8b-757f9ca23a75.jpg,chihuahua
633b0ed3-d59c-4fde-ad6e-2b161002a842.jpg,muffin
5f1d69e0-5817-4053-963e-5b4629acb9a5.jpg,chihuahua
63d9cb28-7990-45bd-b9ed-76d86395d032.jpg,muffin
63c75957-6d74-49e5-9a69-7ee791a00159.jpg,muffin
58285ce2-03c2-486a-9a95-98bfbca6bd89.jpg,muffin
62fbe916-c000-4ea5-9f07-434eede5ac95.jpg,chihuahua
5c98ee6a-84c1-493f-86e6-0d1c58835e1e.jpg,muffin
57fcf57a-a20c-444b-a6ff-3e2803b2ae38.jpg,muffin
59500d64-f2ad-412e-bcd7-4a1074fe1764.jpg,muffin
5a520ab6-a52d-4327-93c8-022925b94c72.jpg,chihuahua
5c5f225b-9b2e-4c81-9042-e839275639ee.jpg,muffin
5e1c2696-bdab-494a-953f-b26dfd5b9b58.jpg,muffin
607cecb3-14f6-44a7-9607-441f66c3020c.jpg,chihuahua
5d4d9078-17c8-4b71-b0dc-d97c3b557fa3.jpg,chihuahua
646c03c8-8d1d-450f-8c38-f89b355d8239.jpg,chihuahua
602490c6-38e1-4769-81f0-2b8b32769d72.jpg,chihuahua
63bc3c88-3ec5-4fe9-bb9d-3c916fedd2ba.jpg,chihuahua
6042c1f7-0eb1-43e6-8499-2191b4b73f8e.jpg,muffin
57838033-5d83-4dd8-8d89-a35db5e16c34.jpg,muffin
62d13c67-5893-41bd-9015-ff0214f4f7d8.jpg,muffin
5c7f7871-121d-4e24-847b-ca67b46712a9.jpg,chihuahua
627dec8b-3330-46a6-8ef0-9cb0e9551f7b.jpg,chihuahua
5b962dc1-b9f6-4113-8d0b-53db40282d18.jpg,chihuahua
5d33b719-d99d-4a5a-81b9-6cfbcf7dfdd9.jpg,muffin
5c42118e-e362-44d9-9977-3099f4c92e7c.jpg,chihuahua
616ad32e-132b-4a81-947a-78edf044aeff.jpg,muffin
61d0a6a8-ee61-428a-9314-4bbdeadcdf16.jpg,muffin
61d95362-3ff9-41da-a23e-b1ace3a54ec3.jpg,chihuahua
6c7e0eba-6a88-40ff-b486-348b0cb7db71.jpg,chihuahua
6728201e-02b4-414b-b0f3-361c2d31dea5.jpg,chihuahua
67ed9de8-7653-432d-93d7-28dadbdc1948.jpg,muffin
7143fb59-27c1-49b1-bab1-a9d66f8f0a9e.jpg,muffin
66e4e208-c166-4dde-9d1c-5daefb50f660.jpg,muffin
702ce31f-444b-41f1-aed5-4794c0a26ecb.jpg,muffin
71776f1f-7602-40c9-a441-6d5c8963337e.jpg,muffin
6bc11948-cddc-4359-97d3-bf0a2a3e20aa.jpg,muffin
69ad0b82-8fad-4aa7-b43e-f7bb93778110.jpg,muffin
6ff5ace0-5006-408c-9523-cbb992736a9a.jpg,muffin
71cbf113-cfb9-4b46-bb65-8ed2547a6f16.jpg,muffin
6a2d25a0-43b5-4dfd-b9cd-4ac1fac4261f.jpg,muffin
66f51763-abaf-4bf6-aed3-7542cd57164e.jpg,chihuahua
6825a5d5-b3c1-4e44-a4bf-3494ab2a513b.jpg,muffin
70c04491-7db5-46e8-82f7-f841bb08d7d7.jpg,chihuahua
6d462261-3373-485c-a46c-03a6d4f54128.jpg,muffin
694c0df0-a065-4dba-8afa-1e458e8de79e.jpg,muffin
68044880-9142-4b67-bdbd-401915fc35ff.jpg,chihuahua
6c9230c2-e339-4e5e-8aca-740c5ac6651f.jpg,muffin
658dabbc-7105-4b86-bc0d-e67906aa55fd.jpg,chihuahua
69045d13-7855-4295-931b-a2b069e4f652.jpg,muffin
6663a497-d9b0-4a2d-a754-a9cdce677aa2.jpg,chihuahua
71cda4c8-0261-4de1-9e09-0eb673275cf9.jpg,chihuahua
69071090-6441-46e9-9ad8-1de81a87b125.jpg,chihuahua
695391fb-2a23-41c4-96d4-f5439f12fa30.jpg,chihuahua
699c8f03-af77-46e6-bd85-d6ab928bd451.jpg,chihuahua
660540a4-bea5-4c74-a460-d8584da0488f.jpg,chihuahua
7177d276-cff5-47e7-a029-ae758673e913.jpg,chihuahua
65c2e184-c5b5-4d1c-a20d-4d001a7ffcf9.jpg,chihuahua
6deb7b85-1531-4fd7-a2af-206115b6da6f.jpg,muffin
65eaf8ca-bbf8-495f-94c8-7e67b812a015.jpg,muffin
6fe024f1-ccfb-4233-a1b1-325902cf9966.jpg,chihuahua
6deaab6b-d948-4ec9-b82e-b03110003904.jpg,chihuahua
6adc6367-d826-474f-8fb8-24fe23b06782.jpg,muffin
71596dab-8bab-4c73-8070-b6d0907568f9.jpg,chihuahua
6c94147b-5f1b-4d99-81b1-0c5d78662c23.jpg,chihuahua
699bc6c1-b560-4c30-85b5-f8cd68ff5400.jpg,muffin
6e65f332-8431-4fee-8da4-cc2f6eb0a591.jpg,chihuahua
6bbb8561-24f4-48f9-bf38-9b268af6187c.jpg,muffin
654aeb7b-eff4-4b25-adae-3e9f9affbbd7.jpg,chihuahua
706a638f-f270-4eb1-a0a7-e0806f40dd1c.jpg,muffin
6782f74a-b337-47a1-aa14-0e7afeb3ac13.jpg,muffin
6edd9d01-3e76-4527-8514-0a3cf75384dc.jpg,chihuahua
68fff406-e01c-412c-b3ea-cc6c177f56a1.jpg,chihuahua
7105c2a6-1320-47be-aa1d-3a99475088f6.jpg,muffin
6bf774a4-43dd-4593-b9c7-1f2cd13dae1f.jpg,muffin
6ff8f51f-c8ae-4efd-90e7-1b315750a273.jpg,chihuahua
7007afab-6d6e-4441-a65f-df92d1ab39f9.jpg,chihuahua
6bf94300-796d-421b-810b-0654cc41df60.jpg,chihuahua
6b6608c3-2cf8-4f62-bae8-4205e08fa7c1.jpg,muffin
6ac782dd-81bd-4204-bc0f-2e5eef39a376.jpg,chihuahua
6c94f38c-d70c-4d5a-9889-7a8d67ec0eac.jpg,muffin
6e014c51-2849-4518-9b57-bb2392c8729f.jpg,chihuahua
67c6624b-01f5-4f61-b8b9-6a143afad422.jpg,chihuahua
6809467e-732c-4fc6-bdf6-6456abca6528.jpg,chihuahua
65da600d-12bf-446e-b52b-883935b3e82e.jpg,chihuahua
67ed32f3-c2a3-4337-815e-ab79785ca33a.jpg,muffin
65f2cee1-2898-4130-b7dc-2e3d184dbf10.jpg,chihuahua
65e7be03-5b50-4a54-ab94-eaecfefcef6e.jpg,muffin
6ff6aea0-51fc-44ab-85db-ca27f1413647.jpg,chihuahua
66048985-16ec-4fd2-b4b8-0c8bb08e3eaf.jpg,chihuahua
711ed8ae-1d40-48ff-81f4-3a20e31b53a6.jpg,muffin
77a3eb0d-778f-4d9c-83fa-3c1440569649.jpg,muffin
7856472d-4ec1-4200-bec9-2ac64d94d9ab.jpg,chihuahua
772d5635-71e8-4eda-b38d-5fa74e6fd0af.jpg,chihuahua
729b8d89-7c02-4d45-a0ad-22d0579c3a04.jpg,muffin
7f5f9b54-8c80-49ca-bbd9-03cfcc9c45e1.jpg,chihuahua
75ed0040-a805-4711-b4f6-364c70fd0928.jpg,muffin
7efef077-b62f-4b90-bb81-4b94d5533926.jpg,chihuahua
7a476f4b-3fb4-4f72-bfce-f67a92d1132c.jpg,muffin
7d8ef8b1-04a3-431e-8344-46e03ba67e87.jpg,chihuahua
7f79afdd-fdec-4f43-a837-a449532db245.jpg,muffin
7ea6a99f-1dde-43c2-97ff-973840f455cf.jpg,muffin
7e0e9a3e-0cd7-44a7-8978-5cb310932c4f.jpg,chihuahua
7ce90ba4-817c-4f0d-a384-3a458c9b7e2b.jpg,chihuahua
76299ea5-4ec6-481e-bbf1-31e394d0387e.jpg,chihuahua
7823aa02-0208-40e3-9f6d-404655190be7.jpg,muffin
78963117-f99b-436a-8b3b-38de5811df71.jpg,chihuahua
72b1cd11-d04a-4cc3-8947-f84f30c86cdb.jpg,muffin
794c4dbe-d06a-4175-b5e6-7cf6eb3a3b36.jpg,chihuahua
